22:07:15.430 |I| Core                           | RequestBuilder thread:7        | MsBuild process with Id = 13604
22:07:16.615 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Common.Runtime.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.615 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.InternalAPIEngineBridge.001.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.615 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'UnityEditor.TestRunner.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.615 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.PlasticSCM.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'UnityEditor.UI.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.Timeline.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.VisualStudio.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'com.unity.cinemachine.editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Psdimporter.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Animation.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.TextMeshPro.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.SpriteShape.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.CollabProxy.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'PsdPlugin.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Path.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.Rider.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.616 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.IK.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Sprite.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Tilemap.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.PixelPerfect.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.VSCode.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Common.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.Mathematics.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.InternalAPIEditorBridge.001.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'JetBrains.Frontend.2020.2.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'UnityEngine.TestRunner.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.617 |I| BuildQueue                     | RequestBuilder thread:7        | Build immediately: UnityEngine.TestRunner.Player.csproj
22:07:16.617 |I| Build                          | RequestBuilder thread:7        | Start build 'UnityEngine.TestRunner.Player.csproj' with 1 target frameworks
22:07:16.618 |I| Build                          | RequestBuilder thread:7        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:16.618 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.Mathematics.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.618 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Animation.Triangle.Runtime.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.618 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.Timeline.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.618 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'UnityEngine.UI.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.618 |I| BuildQueue                     | RequestBuilder thread:7        | Build immediately: UnityEngine.UI.Player.csproj
22:07:16.618 |I| Build                          | RequestBuilder thread:7        | Start build 'UnityEngine.UI.Player.csproj' with 1 target frameworks
22:07:16.619 |I| Build                          | RequestBuilder thread:7        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:16.619 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Cinemachine.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.619 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.TextMeshPro.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.619 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Animation.Runtime.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.619 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Assembly-CSharp.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.619 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.IK.Runtime.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.620 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.SpriteShape.Runtime.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.620 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.PixelPerfect.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.620 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.2D.Common.Runtime.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.620 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.InternalAPIEngineBridge.001.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:07:16.738 |I| Build                          | :3                             | Finish build part [1/1] for project 'UnityEngine.TestRunner.csproj': Success
22:07:16.738 |I| Build                          | :3                             | Finish build project 'UnityEngine.TestRunner.csproj': Success
22:07:16.788 |I| Build                          | :6                             | Finish build part [1/1] for project 'UnityEngine.UI.Player.csproj': Success
22:07:16.788 |I| Build                          | :6                             | Finish build project 'UnityEngine.UI.Player.csproj': Success
22:07:16.792 |I| BuildQueue                     | :3                             | Build layer: UnityEditor.TestRunner.csproj
22:07:16.792 |I| Build                          | :3                             | Start build 'UnityEditor.TestRunner.csproj' with 1 target frameworks
22:07:16.792 |I| Build                          | :3                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:16.842 |I| Build                          | :4                             | Finish build part [1/1] for project 'UnityEngine.TestRunner.Player.csproj': Success
22:07:16.842 |I| Build                          | :4                             | Finish build project 'UnityEngine.TestRunner.Player.csproj': Success
22:07:16.995 |I| Build                          | :19                            | Finish build part [1/1] for project 'UnityEditor.TestRunner.csproj': Success
22:07:16.995 |I| Build                          | :19                            | Finish build project 'UnityEditor.TestRunner.csproj': Success
22:07:17.051 |I| Build                          | :19                            | Finish build part [1/1] for project 'UnityEngine.UI.csproj': Success
22:07:17.051 |I| Build                          | :19                            | Finish build project 'UnityEngine.UI.csproj': Success
22:07:17.061 |I| BuildQueue                     | :19                            | Build layer: UnityEditor.UI.csproj, Unity.Mathematics.Player.csproj, Unity.2D.Animation.Triangle.Runtime.Player.csproj, Unity.Timeline.Player.csproj, Unity.TextMeshPro.Player.csproj, Unity.2D.IK.Runtime.Player.csproj, Unity.2D.PixelPerfect.Player.csproj, Unity.2D.Common.Runtime.Player.csproj, Unity.InternalAPIEngineBridge.001.Player.csproj
22:07:17.061 |I| Build                          | :19                            | Start build 'UnityEditor.UI.csproj' with 1 target frameworks
22:07:17.062 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.062 |I| Build                          | :19                            | Start build 'Unity.Mathematics.Player.csproj' with 1 target frameworks
22:07:17.063 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.063 |I| Build                          | :19                            | Start build 'Unity.2D.Animation.Triangle.Runtime.Player.csproj' with 1 target frameworks
22:07:17.063 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.063 |I| Build                          | :19                            | Start build 'Unity.Timeline.Player.csproj' with 1 target frameworks
22:07:17.064 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.064 |I| Build                          | :19                            | Start build 'Unity.TextMeshPro.Player.csproj' with 1 target frameworks
22:07:17.064 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.065 |I| Build                          | :19                            | Start build 'Unity.2D.IK.Runtime.Player.csproj' with 1 target frameworks
22:07:17.065 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.065 |I| Build                          | :19                            | Start build 'Unity.2D.PixelPerfect.Player.csproj' with 1 target frameworks
22:07:17.066 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.066 |I| Build                          | :19                            | Start build 'Unity.2D.Common.Runtime.Player.csproj' with 1 target frameworks
22:07:17.066 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.066 |I| Build                          | :19                            | Start build 'Unity.InternalAPIEngineBridge.001.Player.csproj' with 1 target frameworks
22:07:17.067 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.113 |I| Build                          | :13                            | Finish build part [1/1] for project 'Unity.InternalAPIEngineBridge.001.Player.csproj': Success
22:07:17.113 |I| Build                          | :13                            | Finish build project 'Unity.InternalAPIEngineBridge.001.Player.csproj': Success
22:07:17.157 |I| Build                          | :15                            | Finish build part [1/1] for project 'Unity.2D.Common.Runtime.Player.csproj': Success
22:07:17.157 |I| Build                          | :15                            | Finish build project 'Unity.2D.Common.Runtime.Player.csproj': Success
22:07:17.194 |I| Build                          | :13                            | Finish build part [1/1] for project 'Unity.2D.PixelPerfect.Player.csproj': Success
22:07:17.194 |I| Build                          | :13                            | Finish build project 'Unity.2D.PixelPerfect.Player.csproj': Success
22:07:17.239 |I| Build                          | :15                            | Finish build part [1/1] for project 'UnityEditor.UI.csproj': Success
22:07:17.239 |I| Build                          | :15                            | Finish build project 'UnityEditor.UI.csproj': Success
22:07:17.249 |I| BuildQueue                     | :15                            | Build layer: Unity.Mathematics.csproj, Unity.2D.Animation.Triangle.Runtime.csproj, Unity.Timeline.csproj, Unity.TextMeshPro.csproj, Unity.2D.IK.Runtime.csproj, Unity.2D.PixelPerfect.csproj, Unity.2D.Common.Runtime.csproj, Unity.InternalAPIEngineBridge.001.csproj, Unity.PlasticSCM.Editor.csproj, Unity.VisualStudio.Editor.csproj, Unity.CollabProxy.Editor.csproj, PsdPlugin.csproj, Unity.2D.Path.Editor.csproj, Unity.Rider.Editor.csproj, Unity.2D.Sprite.Editor.csproj, Unity.2D.Tilemap.Editor.csproj, Unity.VSCode.Editor.csproj, JetBrains.Frontend.2020.2.csproj
22:07:17.250 |I| Build                          | :15                            | Start build 'Unity.Mathematics.csproj' with 1 target frameworks
22:07:17.250 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.250 |I| Build                          | :15                            | Start build 'Unity.2D.Animation.Triangle.Runtime.csproj' with 1 target frameworks
22:07:17.251 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.251 |I| Build                          | :15                            | Start build 'Unity.Timeline.csproj' with 1 target frameworks
22:07:17.251 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.251 |I| Build                          | :15                            | Start build 'Unity.TextMeshPro.csproj' with 1 target frameworks
22:07:17.252 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.252 |I| Build                          | :15                            | Start build 'Unity.2D.IK.Runtime.csproj' with 1 target frameworks
22:07:17.253 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.253 |I| Build                          | :15                            | Start build 'Unity.2D.PixelPerfect.csproj' with 1 target frameworks
22:07:17.253 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.253 |I| Build                          | :15                            | Start build 'Unity.2D.Common.Runtime.csproj' with 1 target frameworks
22:07:17.254 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.254 |I| Build                          | :15                            | Start build 'Unity.InternalAPIEngineBridge.001.csproj' with 1 target frameworks
22:07:17.254 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.254 |I| Build                          | :15                            | Start build 'Unity.PlasticSCM.Editor.csproj' with 1 target frameworks
22:07:17.255 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.255 |I| Build                          | :15                            | Start build 'Unity.VisualStudio.Editor.csproj' with 1 target frameworks
22:07:17.255 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.255 |I| Build                          | :15                            | Start build 'Unity.CollabProxy.Editor.csproj' with 1 target frameworks
22:07:17.256 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.256 |I| Build                          | :15                            | Start build 'PsdPlugin.csproj' with 1 target frameworks
22:07:17.256 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.257 |I| Build                          | :15                            | Start build 'Unity.2D.Path.Editor.csproj' with 1 target frameworks
22:07:17.257 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.257 |I| Build                          | :15                            | Start build 'Unity.Rider.Editor.csproj' with 1 target frameworks
22:07:17.258 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.258 |I| Build                          | :15                            | Start build 'Unity.2D.Sprite.Editor.csproj' with 1 target frameworks
22:07:17.258 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.258 |I| Build                          | :15                            | Start build 'Unity.2D.Tilemap.Editor.csproj' with 1 target frameworks
22:07:17.259 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.259 |I| Build                          | :15                            | Start build 'Unity.VSCode.Editor.csproj' with 1 target frameworks
22:07:17.259 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.260 |I| Build                          | :15                            | Start build 'JetBrains.Frontend.2020.2.csproj' with 1 target frameworks
22:07:17.270 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:07:17.289 |I| Build                          | :6                             | Finish build part [1/1] for project 'Unity.2D.IK.Runtime.Player.csproj': Success
22:07:17.289 |I| Build                          | :6                             | Finish build project 'Unity.2D.IK.Runtime.Player.csproj': Success
22:07:17.350 |I| Build                          | :3                             | Finish build part [1/1] for project 'JetBrains.Frontend.2020.2.csproj': Success
22:07:17.350 |I| Build                          | :3                             | Finish build project 'JetBrains.Frontend.2020.2.csproj': Success
